83,https://play.google.com/?hl=en&tab=p8
35,https://sports.yahoo.com/ncaa/basketball/blog/the_dagger/post/Grinnell-College-star-shatters-Division-III-reco?urn=ncaab-wp6348
36,http://msn.foxsports.com/collegebasketball/story/D3-Grinnell-player-scores-138-points-in-a-game-to-smash-NCAA-record-112012/?ocid=ansfox11
32,https://www.nytimes.com/interactive/projects/college-mobility/grinnell-college
102,http://net.ondemandbooks.com/google/7yhCAAAAIAAJ
24,http://www.kiplinger.com/tool/college/T014-S001-kiplinger-s-best-values-in-private-colleges/index.php?table=lib_arts
91,https://www.google.com/accounts/Login?service=print&continue=https://books.google.com/books%3Fop%3Dlookup%26id%3D7yhCAAAAIAAJ%26continue%3Dhttps://books.google.com/books%253Fid%253D7yhCAAAAIAAJ%2526pg%253DPA86%2526hl%253Den&hl=en
82,https://maps.google.com/maps?hl=en&tab=pl
44,http://www.thesandb.com/article/ugsdw-negotiates-2-7-percent-pay-raise.html
38,http://espn.go.com/mens-college-basketball/story/_/id/9993353/grinnell-jack-taylor-scores-109-points-24-3-pointers
127,https://www.instagram.com/p/B1y-EfXHtKE/
72,https://vi.wiktionary.org/wiki/quintile
89,https://www.google.com/accounts/Login?service=print&continue=https://books.google.com/books%3Fid%3D7yhCAAAAIAAJ%26pg%3DPA86%26hl%3Den&hl=en
22,https://www.forbes.com/top-colleges/list/
48,https://www.npr.org/sections/thetwo-way/2016/08/23/491090762/nlrb-rules-graduate-students-are-employees-with-the-right-to-unionize
110,https://books.google.com/books?id=7yhCAAAAIAAJ&pg=PA87&focus=viewport
138,http://omeka1.grinnell.edu/PhysicsInstrumentMuseum
129,https://admission.grinnell.edu/register/requestinformation
94,https://www.google.com/accounts/Login?service=print&continue=https://books.google.com/books%3Fop%3Dlibrary&hl=en
39,http://web.grinnell.edu/groups/invest/
106,https://books.google.com/books?id=7yhCAAAAIAAJ&printsec=frontcover
5,https://www.princetonreview.com/college/grinnell-college-1023453
31,http://www.grinnell.edu/admission/apply/international/finaid/
59,https://en.wikipedia.org/w/index.php?title=Template:CLAC&action=edit
65,https://en.wiktionary.org/w/index.php?title=quintile&oldid=53431701
146,https://comm.sites.grinnell.edu
73,https://zh.wiktionary.org/wiki/quintile
125,https://www.instagram.com/p/B2PQBpcjMoR/
109,https://books.google.com/books?id=7yhCAAAAIAAJ&pg=PA85&focus=viewport
97,https://books.google.com/books/download/Men_and_Events_of_Forty_Years.epub?id=7yhCAAAAIAAJ&output=epub
104,https://books.google.com/url?id=7yhCAAAAIAAJ&pg=PA86&q=http://worldcat.org/oclc/1031867569&clientid=librarylink&usg=AFQjCNEIa7wBK3tX41gYVJb9v9Kige25KQ&source=gbs_buy_r
10,https://www.princetonreview.com/college-rankings?rankings=best-athletic-facilities
114,https://grinnell.joinhandshake.com/login
152,https://comm.sites.grinnell.edu/projects/hssc/reports-documents/
158,https://comm.sites.grinnell.edu/projects/clew/overview/
153,https://comm.sites.grinnell.edu/projects/asfs/
135,https://www.youtube.com/grinnellcollege
85,https://news.google.com/nwshp?hl=en&tab=pn
157,https://comm.sites.grinnell.edu/projects/clew/
99,https://books.google.com/books?pg=PA86&id=7yhCAAAAIAAJ&output=text
156,https://comm.sites.grinnell.edu/projects/asfs/reports-documents/
81,https://www.google.com/search?hl=en&tbm=isch&source=og&tab=pi
174,http://www.grinnell.edu/sexualrespect
70,https://io.wiktionary.org/wiki/quintile
47,https://www.npr.org/2018/12/11/675543037/iowa-college-becomes-battleground-for-student-worker-unionization
131,https://bookstore.grinnell.edu
186,http://play.usaultimate.org/teams/events/rankings/
130,https://admission.grinnell.edu/portal/campus-visit
163,https://comm.sites.grinnell.edu/watch-the-transformation/
92,https://books.google.com/books?id=7yhCAAAAIAAJ&printsec=frontcover&source=gbs_vpt_read
154,https://comm.sites.grinnell.edu/projects/asfs/overview/
162,https://comm.sites.grinnell.edu/timeline/
167,http://www.grinnell.edu/about/visit/maps
151,https://comm.sites.grinnell.edu/projects/hssc/committee/
76,https://foundation.wikimedia.org/wiki/Cookie_statement
180,https://www.youtube.com/usaultimate
141,http://engineering.wustl.edu/DualDegreeProgram.aspx
191,http://play.usaultimate.org/teams/events/team_rankings/?RankSet=Club-Women
182,https://www.usaultimate.org/pulltogether/
84,https://www.youtube.com/results?gl=US&tab=p1
166,http://www.grinnell.edu/forms/contact-grinnell-college
175,https://wordpress.org/
128,http://www.instagram.com/grinnellcollege
161,https://comm.sites.grinnell.edu/updates/
67,https://et.wiktionary.org/wiki/quintile
101,http://dogbert.abebooks.com/servlet/SearchResults?tn=Men+Events+Forty+Years
189,http://play.usaultimate.org/teams/events/team_rankings/?RankSet=Club-Men
145,https://comm.sites.grinnell.edu/
117,https://alumni.grinnell.edu/giving-to-grinnell
123,https://www.grinnell.edu/calendars/frontpage-hotevents?trumbaEmbed=view%3devent%26eventid%3d365930606
227,https://plus.google.com/105942200419812987557
100,https://play.google.com/store/books/details?id=7yhCAAAAIAAJ&rdid=book-7yhCAAAAIAAJ&rdot=1
43,http://labornotes.org/2018/11/iowa-pioneering-undergrad-workers-union-keeps-growing
190,http://play.usaultimate.org/teams/events/team_rankings/?RankSet=Club-Mixed
210,https://www.usaultimate.org/tdcp/
204,https://play.usaultimate.org/events/TCT-Select-Flight-Invite-West-2019/
192,http://www.youtube.com/user/usaultimate
234,https://golf.grinnell.edu/shane-hart-gm/
140,http://www.studentaffairs.columbia.edu/admissions/engineering/combined
236,https://golf.grinnell.edu/pro-shop-attendants/
185,https://play.google.com/store/apps/details?id=org.usaultimate.usaultimate&hl=en
230,https://golf.grinnell.edu/
66,https://en.wiktionary.org/wiki/Help:Contents
1,http://www.grinnell.edu
239,https://golf.grinnell.edu/eventspace/
199,https://play.usaultimate.org/events/2019-USA-Ultimate-Beach-Championships/
221,http://just5100.temp.domains/~fakepapr/wp-login.php
50,https://commons.wikimedia.org/wiki/Grinnell_College
217,http://play.usaultimate.org/
160,https://comm.sites.grinnell.edu/projects/clew/reports-documents/
235,https://golf.grinnell.edu/alex-olsen-superintendent/
232,https://golf.grinnell.edu/history/
193,https://www.usaultimate.org/news/default.aspx?CategoryId=18
215,http://play.usaultimate.org/events/tournament/?ViewAll=false&IsLeagueType=false&IsClinic=true&FilterByCategory=AE&ClinicTypeId=1
211,https://www.usaultimate.org/membership/default.aspx#Registration_Forms
118,https://alumni.grinnell.edu/volunteering
184,https://itunes.apple.com/us/app/usa-ultimate/id1032772331?mt=8
19,http://chronicle.com/weekly/v52/i31/31a01501.htm
274,https://www.mediawiki.org/wiki/Extension:TemplateSandbox
203,https://play.usaultimate.org/events/TCT-Select-Flight-Invite-East-2019/
202,https://play.usaultimate.org/events/TCT-Pro-Elite-Challenge-2019/
265,https://golf.grinnell.edu/4630-2/
247,https://grinnell.teesnap.net
201,https://play.usaultimate.org/events/TCT-Elite-Select-Challenge-2019/
238,https://golf.grinnell.edu/certified-lifeguards/
54,https://en.wikisource.org/wiki/The_New_International_Encyclop%C3%A6dia/Iowa_College
170,http://www.grinnell.edu/privacy-statement
179,https://plus.google.com/u/0/106652851630933181480/posts
241,https://golf.grinnell.edu/golf-course/
285,https://github.com/rebelsky/web-site/issues
233,https://golf.grinnell.edu/staff/
90,https://books.google.com/books?id=7yhCAAAAIAAJ&pg=PA86&hl=en&output=html_text
256,https://golf.grinnell.edu/product-category/season-passes-fees/fees-associated-with-membership/
71,https://fi.wiktionary.org/wiki/quintile
200,https://www.usaultimate.org/youth/default.aspx#season_hs
260,https://golf.grinnell.edu/masters-pool-2018/
295,"https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Du_Cange,_Charles_du_Fresne"
300,http://www.biografischportaal.nl/en/persoon/02115655
258,https://golf.grinnell.edu/checkout/
209,http://gum.usaultimate.org
293,https://books.google.com/books?id=_c4GAAAAQAAJ&pg=PA1#v=onepage&q&f=false
273,https://foundation.wikimedia.org/wiki/Terms_of_Use
134,https://www.twitter.com/grinnellcollege
311,"https://commons.wikimedia.org/wiki/Category:Charles_du_Fresne,_sieur_du_Cange"
214,https://www.usaultimate.org/about/contact_us/other.aspx#observers
147,https://comm.sites.grinnell.edu/projects/
298,https://catalogue.bnf.fr/ark:/12148/cb12410963q
290,https://books.google.com/books?id=-ZNEAAAAcAAJ
93,https://play.google.com/books/reader?id=7yhCAAAAIAAJ&printsec=frontcover&source=gbs_vpt_read
96,https://books.google.com/advanced_book_search
267,https://golf.grinnell.edu/contact-us/
197,http://play.usaultimate.org/events/tournament/
266,https://golf.grinnell.edu/golf-course-news/
245,https://golf.grinnell.edu/outings/
177,https://www.facebook.com/pages/USA-Ultimate/119701558067872
314,"https://ast.wikipedia.org/wiki/Charles_du_Fresne,_se%C3%B1or_Du_Cange"
253,https://golf.grinnell.edu/product-category/merchandise/bags-balls-clubs-and-accessories/
286,http://www.cs.grinnell.edu/~rebelsky/about-eoc.html
328,"https://pl.wikipedia.org/wiki/Charles_du_Fresne,_sieur_du_Cange"
277,https://donate.wikimedia.org/wiki/Special:FundraiserRedirector?utm_source=donate&utm_medium=sidebar&utm_campaign=C13_en.wikipedia.org&uselang=en
276,https://en.wikipedia.org/wiki/Template:Colleges_and_universities_in_Iowa
231,https://golf.grinnell.edu/about-us/
294,https://en.wikisource.org/wiki/Catholic_Encyclopedia_(1913)/Charles_Dufresne_Du_Cange
212,https://www.usaultimate.org/rules/
327,"https://hu.wikipedia.org/wiki/Charles_du_Fresne,_sieur_du_Cange"
183,https://www.usaultimate.org/equity/
165,https://www.grinnell.edu/node/4759
326,https://lmo.wikipedia.org/wiki/Du_Cange
315,https://bg.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D0%BB_%D0%B4%D1%8E_%D0%9A%D0%B0%D0%BD%D0%B6
322,https://fr.wikipedia.org/wiki/Charles_du_Fresne
289,"https://en.wikipedia.org/w/index.php?title=Charles_du_Fresne,_sieur_du_Cange&action=edit"
51,https://commons.wikimedia.org/wiki/Special:Search/Category:Grinnell_College
261,https://golf.grinnell.edu/leagues/
292,http://anemi.lib.uoc.gr/metadata/f/4/b/metadata-01-0000493.tkl
173,http://www.grinnell.edu/consumer-information
264,https://golf.grinnell.edu/tournament-schedule/
349,https://rawnarch.com/grinnell?t=9
124,https://www.grinnell.edu/calendars/frontpage-hotevents?trumbaEmbed=view%3devent%26eventid%3d365930607
218,https://www.usaultimate.org/competition/college_division/division_iii_college_championships/default.aspx
237,https://golf.grinnell.edu/grounds/
332,"https://sq.wikipedia.org/wiki/Charles_du_Fresne,_sieur_du_Cange"
364,https://rawnarch.com/keene_state?t=10
354,https://rawnarch.com/node/257?t=9
223,https://my.bluehost.com/
205,https://play.usaultimate.org/events/TCT-Pro-Championships-2019/
338,https://fi.wiktionary.org/w/index.php?title=kvintiili&oldid=3163874
284,https://rebelsky.youcanbook.me
319,https://el.wikipedia.org/wiki/%CE%94%CE%BF%CF%85%CE%BA%CE%AC%CE%B3%CE%B3%CE%B9%CE%BF%CF%82
149,https://comm.sites.grinnell.edu/projects/hssc/overview/
196,https://www.usaultimate.org/news/default.aspx?CategoryId=7
187,http://play.usaultimate.org/teams/events/team_rankings/?RankSet=College-Men
115,https://alumni.grinnell.edu
335,https://www.wikidata.org/wiki/Special:EntityPage/Q442240#sitelinks-wikipedia
159,https://comm.sites.grinnell.edu/projects/clew/commitee/
358,https://rawnarch.com/northwestern-lincoln-street?t=9
312,https://en.wikisource.org/wiki/Author:Charles_du_Fresne
342,https://rawnarch.com/firm-profile-overview
350,https://rawnarch.com/mit?t=9
368,https://rawnarch.com/suny_alfred?t=10
330,"https://ro.wikipedia.org/wiki/Charles_du_Fresne,_sieur_du_Cange"
280,https://en.wikipedia.org/w/index.php?title=Special:CreateAccount&campaign=anoneditwarning&returnto=Template:Midwest_Conference_navbox
251,https://golf.grinnell.edu/product-category/merchandise/mens-apparel/
206,https://play.usaultimate.org/events/2019-USA-Ultimate-Masters-Championships/
213,https://www.usaultimate.org/resources/officiating/rules/11th_edition_rules.aspx
263,https://golf.grinnell.edu/womens-league/
304,https://trove.nla.gov.au/people/1166768
382,https://rawnarch.com/phillips_academy?t=11
383,https://rawnarch.com/milton_pritzker?t=11
281,https://www.wikidata.org/wiki/Special:EntityPage/Q20366248
257,https://golf.grinnell.edu/product-category/gift-cards/
301,https://d-nb.info/gnd/116231882
357,https://rawnarch.com/tufts_university?t=9
395,https://rawnarch.com/sonoma?t=12
388,https://rawnarch.com/umbc_performing_arts?t=11
287,http://validator.w3.org/check?uri=/~rebelsky/about-eoc.html
279,https://en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Template:Midwest_Conference_navbox
325,"https://la.wikipedia.org/wiki/Carolus_du_Fresne,_Dominus_du_Cange"
291,http://ducange.enc.sorbonne.fr
316,"https://ca.wikipedia.org/wiki/Charles_du_Fresne,_sieur_du_Cange"
384,https://rawnarch.com/StanfordHoover?t=11
366,https://rawnarch.com/miami_university?t=10
169,http://www.grinnell.edu/accessibility-statement
389,https://rawnarch.com/bowdoin_recital?t=12
360,https://rawnarch.com/Duke-K4?t=9
248,https://golf.grinnell.edu/pro-shop/
255,https://golf.grinnell.edu/product-category/season-passes-fees/season-passes/
379,https://rawnarch.com/northeastern_gh?t=11
410,https://rawnarch.com/uva_campus_arts_precinct?t=14
352,https://rawnarch.com/northeastern_gh?t=9
392,https://rawnarch.com/northeastern_blackman_campus?t=12
346,https://rawnarch.com/berklee?t=9
434,https://www.forbes.com/indonesia-billionaires/
433,https://www.forbes.com/india-billionaires/
361,https://rawnarch.com/node/305?t=9
377,https://rawnarch.com/stanford_university?t=11
297,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1590442
375,https://rawnarch.com/node/299?t=10
415,https://rawnarch.com/node/296?t=15
421,https://www.timeshighereducation.com/unijobs/newalert/
414,https://rawnarch.com/node/300?t=15
207,https://play.usaultimate.org/events/2019-US-Open-Club-Championship/
244,https://golf.grinnell.edu/golf-course/5605-2/
142,http://www.admissions.caltech.edu/content/32-program
442,https://www.forbes.com/malaysia-billionaires/
439,https://www.forbes.com/singapore-billionaires/
334,"https://tr.wikipedia.org/wiki/Charles_du_Fresne,_sieur_du_Cange"
446,https://www.forbes.com/ai/
387,https://rawnarch.com/node/299?t=11
299,https://data.bnf.fr/ark:/12148/cb12410963q
445,https://www.forbes.com/innovation/
469,https://www.forbes.com/cmo-network/
347,https://rawnarch.com/brandeis_ridgewood?t=9
249,https://golf.grinnell.edu/shop/
252,https://golf.grinnell.edu/product-category/merchandise/womens-apparel/
113,https://wa3.grinnell.edu/WAPRFA/WebAdvisor?type=P&pid=ST-X3WSEI
305,https://www.idref.fr/033221618
306,https://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500278116
456,https://www.forbes.com/green-tech/
429,https://www.forbes.com/billionaires/
430,https://www.forbes.com/forbes-400/
343,https://rawnarch.com/sustainability
478,https://www.forbes.com/money/
303,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=mzk2003197690&CON_LNG=ENG
454,https://www.forbes.com/sites/extrahop/
333,https://sv.wikipedia.org/wiki/Charles_Du_Cange
447,https://www.forbes.com/big-data/
492,https://www.forbes.com/aerospace-defense
455,https://www.forbes.com/games/
473,https://www.forbes.com/women-at-forbes/
365,https://rawnarch.com/berklee?t=10
396,https://rawnarch.com/umbc_performing_arts?t=12
417,http://www.designandco.net/
406,https://rawnarch.com/northeastern_abc?t=14
435,https://www.forbes.com/korea-billionaires/list/
472,https://www.forbes.com/education/
466,https://www.forbes.com/venture-capital/
514,https://www.forbes.com/dining/
520,https://www.forbes.com/vices/
427,https://www.forbes.com/
419,https://www.timeshighereducation.com/unijobs
411,https://rawnarch.com/wheaton_college?t=14
436,https://www.forbes.com/japan-billionaires/list/
132,http://jobs.grinnell.edu
501,https://www.forbes.com/sportsmoney
390,https://rawnarch.com/babson_performing_arts_center?t=12
380,https://rawnarch.com/celebration?t=11
344,https://rawnarch.com/connect
302,https://id.loc.gov/authorities/names/n85010480
491,https://www.forbes.com/business/
400,https://rawnarch.com/DukeArts?t=12
339,https://en.wiktionary.org/wiki/kvintiili
441,https://www.forbes.com/hong-kong-billionaires/
486,https://www.forbes.com/markets/
397,https://rawnarch.com/univ_virginia_campus?t=12
458,https://www.forbes.com/sites/japan/
376,https://rawnarch.com/node/262?t=10
317,"https://da.wikipedia.org/wiki/Charles_du_Fresne,_sieur_du_Cange"
341,https://rawnarch.com
519,https://www.forbes.com/travel/
507,https://www.forbes.com/small-business-strategy
452,https://www.forbes.com/cybersecurity/
541,https://www.forbes.com/sites/f45training/2019/08/20/are-you-fit-for-a-franchise-see-if-you-match-these-4-owner-personas/
369,https://rawnarch.com/winsor_school?t=10
550,https://www.forbes.com/sites/hubinternational/2019/08/19/benefits-2020-tackling-employee-financial-stress/#5a147bd01525
